name,wins,losses,draws,total_fights,win_rate,height_cm,reach_in_cm,ape_index,stance,sig_striking_accuracy,takedown_accuracy
Roland Delorme,9,5,0,15.0,0.6,175.26,180.34,1.028985507246377,Orthodox,44.0,34.0
Roque Martinez,15,8,2,25.0,0.6,177.8,182.88,1.0285714285714285,Orthodox,53.0,50.0
Abdul Razak Alhassan,12,7,0,20.0,0.6,177.8,185.42000000000002,1.042857142857143,Orthodox,49.0,33.0
Chelsea Chandler,6,4,0,10.0,0.6,172.72,172.72,1.0,Southpaw,45.0,60.0
Justin Buchholz,15,10,0,25.0,0.6,182.88,185.42000000000002,1.013888888888889,Orthodox,26.0,0.0
Randy Costa,6,4,0,10.0,0.6,175.26,185.42000000000002,1.0579710144927537,Switch,46.0,0.0
Chelsea Hackett,3,1,1,5.0,0.6,162.56,167.64000000000001,1.03125,Switch,51.0,0.0
Jacob Silva,6,4,0,10.0,0.6,165.1,170.18,1.0307692307692309,Orthodox,44.0,100.0
Jhonoven Pati,6,4,0,10.0,0.6,185.42,190.5,1.0273972602739727,Switch,53.0,100.0
Trevor Smith,15,10,0,25.0,0.6,190.5,190.5,1.0,Orthodox,55.0,32.0
Richie Smullen,3,1,1,5.0,0.6,175.26,172.72,0.9855072463768116,Orthodox,77.0,66.0
Karl Roberson,9,6,0,15.0,0.6,185.42,187.96,1.0136986301369864,Southpaw,51.0,40.0
Ken Shamrock,28,17,2,47.0,0.5957446808510638,185.42,182.88,0.9863013698630138,Orthodox,46.0,60.0
Ben Saunders,22,13,2,37.0,0.5945945945945946,187.96,195.58,1.0405405405405406,Orthodox,50.0,40.0
Alex Oliveira,22,12,1,37.0,0.5945945945945946,180.34,193.04,1.0704225352112675,Orthodox,51.0,38.0
Askar Mozharov,19,13,0,32.0,0.59375,190.5,187.96,0.9866666666666667,Orthodox,18.0,0.0
Alessio Sakara,19,11,0,32.0,0.59375,182.88,182.88,1.0,Orthodox,47.0,78.0
Tito Ortiz,19,12,1,32.0,0.59375,190.5,187.96,0.9866666666666667,Orthodox,46.0,35.0
Antonio Silva,19,12,1,32.0,0.59375,193.04,208.28,1.0789473684210527,Orthodox,45.0,29.0
Bobby Voelker,19,13,0,32.0,0.59375,182.88,187.96,1.027777777777778,Orthodox,35.0,50.0
Ion Cutelaba,19,11,1,32.0,0.59375,185.42,190.5,1.0273972602739727,Southpaw,43.0,49.0
Kyle Bradley,19,12,0,32.0,0.59375,175.26,180.34,1.028985507246377,Orthodox,40.0,50.0
Shamar Bailey,16,11,0,27.0,0.5925925925925926,175.26,190.5,1.0869565217391306,Southpaw,20.0,33.0
Rodrigo Damm,13,9,0,22.0,0.5909090909090909,170.18,180.34,1.0597014925373134,Orthodox,36.0,16.0
Mike Massenzio,13,9,0,22.0,0.5909090909090909,187.96,185.42000000000002,0.9864864864864865,Southpaw,45.0,24.0
Emily Ducote,13,9,0,22.0,0.5909090909090909,157.48,160.02,1.0161290322580647,Orthodox,52.0,14.0
Gray Maynard,13,7,1,22.0,0.5909090909090909,175.26,177.8,1.0144927536231885,Orthodox,32.0,47.0
Shannon Ross,13,9,0,22.0,0.5909090909090909,167.64,167.64000000000001,1.0000000000000002,Switch,39.0,0.0
Maki Pitolo,13,9,0,22.0,0.5909090909090909,177.8,190.5,1.0714285714285714,Orthodox,44.0,52.0
JunYoung Hong,13,8,1,22.0,0.5909090909090909,175.26,175.26,1.0,Orthodox,39.0,0.0
Pete Sell,10,7,0,17.0,0.5882352941176471,180.34,190.5,1.056338028169014,Orthodox,42.0,21.0
Zach Zane,10,7,0,17.0,0.5882352941176471,170.18,175.26,1.0298507462686566,Southpaw,56.0,0.0
Jay Perrin,10,7,0,17.0,0.5882352941176471,170.18,170.18,1.0,Switch,46.0,52.0
Tom Lawlor,10,6,0,17.0,0.5882352941176471,182.88,187.96,1.027777777777778,Southpaw,42.0,32.0
Patrick Cummins,10,7,0,17.0,0.5882352941176471,187.96,193.04,1.027027027027027,Orthodox,50.0,41.0
Charles Byrd,10,7,0,17.0,0.5882352941176471,177.8,185.42000000000002,1.042857142857143,Orthodox,55.0,50.0
Seth Baczynski,20,14,0,34.0,0.5882352941176471,190.5,190.5,1.0,Orthodox,31.0,16.0
Hannah Cifers,10,7,0,17.0,0.5882352941176471,154.94,157.48,1.0163934426229508,Orthodox,44.0,100.0
Yosdenis Cedeno,10,6,1,17.0,0.5882352941176471,172.72,175.26,1.0147058823529411,Orthodox,29.0,0.0
Jared Papazian,20,13,0,34.0,0.5882352941176471,172.72,170.18,0.9852941176470589,Southpaw,39.0,0.0
SangWon Kim,10,6,1,17.0,0.5882352941176471,175.26,175.26,1.0,Orthodox,57.0,25.0
James Irvin,17,10,0,29.0,0.5862068965517241,187.96,190.5,1.0135135135135134,Orthodox,48.0,0.0
Paul Craig,17,10,1,29.0,0.5862068965517241,190.5,193.04,1.0133333333333332,Orthodox,45.0,18.0
Pat Healy,34,23,0,58.0,0.5862068965517241,182.88,182.88,1.0,Orthodox,36.0,37.0
Marc-Andre Barriault,17,11,0,29.0,0.5862068965517241,185.42,187.96,1.0136986301369864,Orthodox,47.0,28.0
Alatengheili,17,10,2,29.0,0.5862068965517241,165.1,167.64000000000001,1.0153846153846156,Orthodox,32.0,43.0
Damien Brown,17,12,0,29.0,0.5862068965517241,177.8,172.72,0.9714285714285713,Orthodox,38.0,27.0
Kalib Starnes,17,11,1,29.0,0.5862068965517241,190.5,187.96,0.9866666666666667,Orthodox,48.0,33.0
Eddie Wineland,24,16,1,41.0,0.5853658536585366,170.18,175.26,1.0298507462686566,Orthodox,29.0,33.0
Brian Camozzi,7,5,0,12.0,0.5833333333333334,187.96,198.12,1.054054054054054,Orthodox,26.0,0.0
Mallory Martin,7,5,0,12.0,0.5833333333333334,162.56,160.02,0.984375,Orthodox,48.0,43.0
Vinny Magalhaes,14,9,0,24.0,0.5833333333333334,190.5,190.5,1.0,Orthodox,24.0,44.0
Jamelle Jones,7,5,0,12.0,0.5833333333333334,182.88,190.5,1.0416666666666667,Orthodox,80.0,0.0
Ben Sosoli,7,3,0,12.0,0.5833333333333334,182.88,182.88,1.0,Southpaw,31.0,0.0
Walel Watson,14,10,0,24.0,0.5833333333333334,180.34,190.5,1.056338028169014,Orthodox,29.0,0.0
Lucie Pudilova,14,10,0,24.0,0.5833333333333334,172.72,170.18,0.9852941176470589,Orthodox,37.0,31.0
Jenel Lausa,7,5,0,12.0,0.5833333333333334,165.1,172.72,1.0461538461538462,Orthodox,42.0,66.0
Tyson Nam,21,14,1,36.0,0.5833333333333334,170.18,172.72,1.0149253731343284,Orthodox,33.0,0.0
Eric Schafer,14,8,2,24.0,0.5833333333333334,190.5,193.04,1.0133333333333332,Orthodox,34.0,36.0
Erick Montano,7,5,0,12.0,0.5833333333333334,182.88,185.42000000000002,1.013888888888889,Orthodox,44.0,36.0
Jorge Gurgel,14,10,0,24.0,0.5833333333333334,170.18,175.26,1.0298507462686566,Orthodox,32.0,23.0
Brandon Davis,14,10,0,24.0,0.5833333333333334,177.8,182.88,1.0285714285714285,Orthodox,35.0,42.0
Daniel Pineda,28,17,0,48.0,0.5833333333333334,170.18,175.26,1.0298507462686566,Orthodox,49.0,24.0
Dylan Budka,7,5,0,12.0,0.5833333333333334,182.88,190.5,1.0416666666666667,Switch,38.0,38.0
Fabricio Camoes,14,9,1,24.0,0.5833333333333334,177.8,180.34,1.0142857142857142,Orthodox,33.0,32.0
Felice Herrig,14,10,0,24.0,0.5833333333333334,162.56,165.1,1.015625,Orthodox,37.0,28.0
Gilbert Urbina,7,5,0,12.0,0.5833333333333334,190.5,190.5,1.0,Orthodox,56.0,44.0
Albert Morales,7,4,1,12.0,0.5833333333333334,175.26,182.88,1.0434782608695652,Orthodox,35.0,35.0
Johnny Bedford,21,13,1,36.0,0.5833333333333334,177.8,180.34,1.0142857142857142,Orthodox,50.0,62.0
Melvin Guillard,32,18,2,55.0,0.5818181818181818,175.26,180.34,1.028985507246377,Orthodox,40.0,63.0
Antonio Mendes,18,13,0,31.0,0.5806451612903226,190.5,195.58,1.0266666666666668,Southpaw,47.0,50.0
Rob Emerson,18,12,0,31.0,0.5806451612903226,175.26,177.8,1.0144927536231885,Orthodox,30.0,52.0
Felipe Arantes,18,10,1,31.0,0.5806451612903226,172.72,185.42000000000002,1.073529411764706,Orthodox,45.0,47.0
Michelle Waterson-Gomez,18,13,0,31.0,0.5806451612903226,160.02,157.48,0.984126984126984,Orthodox,46.0,33.0
Caol Uno,33,19,5,57.0,0.5789473684210527,170.18,177.8,1.0447761194029852,Southpaw,49.0,31.0
Mike Rodriguez,11,7,0,19.0,0.5789473684210527,193.04,208.28,1.0789473684210527,Southpaw,53.0,0.0
Vanessa Demopoulos,11,8,0,19.0,0.5789473684210527,157.48,149.86,0.9516129032258066,Orthodox,39.0,9.0
Francisco Rivera,11,7,0,19.0,0.5789473684210527,172.72,177.8,1.0294117647058825,Orthodox,41.0,63.0
Reuben Duran,11,7,1,19.0,0.5789473684210527,170.18,180.34,1.0597014925373134,Orthodox,49.0,23.0
SeungWoo Choi,11,8,0,19.0,0.5789473684210527,182.88,187.96,1.027777777777778,Orthodox,38.0,54.0
Vanessa Melo,11,8,0,19.0,0.5789473684210527,165.1,165.1,1.0,Orthodox,30.0,0.0
Paul Taylor,11,6,1,19.0,0.5789473684210527,182.88,182.88,1.0,Orthodox,47.0,25.0
Matthew Semelsberger,11,8,0,19.0,0.5789473684210527,185.42,190.5,1.0273972602739727,Switch,42.0,57.0
Sabah Homasi,11,8,0,19.0,0.5789473684210527,182.88,182.88,1.0,Orthodox,48.0,50.0
Matt Brown,26,19,0,45.0,0.5777777777777777,182.88,190.5,1.0416666666666667,Orthodox,55.0,46.0
Manvel Gamburyan,15,10,0,26.0,0.5769230769230769,165.1,170.18,1.0307692307692309,Orthodox,41.0,34.0
Jens Pulver,27,19,1,47.0,0.574468085106383,170.18,177.8,1.0447761194029852,Southpaw,37.0,33.0
Chris Lytle,31,18,5,54.0,0.5740740740740741,180.34,172.72,0.9577464788732394,Orthodox,45.0,55.0
Hermes Franca,24,17,0,42.0,0.5714285714285714,167.64,180.34,1.075757575757576,Orthodox,39.0,36.0
Martin Day,8,6,0,14.0,0.5714285714285714,177.8,185.42000000000002,1.042857142857143,Orthodox,45.0,60.0
Darrius Flowers,12,8,1,21.0,0.5714285714285714,175.26,180.34,1.028985507246377,Orthodox,49.0,28.0
Valerie Letourneau,8,6,0,14.0,0.5714285714285714,170.18,172.72,1.0149253731343284,Orthodox,37.0,45.0
Lando Vannata,12,7,2,21.0,0.5714285714285714,175.26,180.34,1.028985507246377,Orthodox,45.0,37.0
Lu Kai,8,5,0,14.0,0.5714285714285714,175.26,175.26,1.0,Orthodox,43.0,50.0
Chase Sherman,16,12,0,28.0,0.5714285714285714,193.04,198.12,1.0263157894736843,Orthodox,45.0,50.0
Roberto Romero,8,5,1,14.0,0.5714285714285714,172.72,177.8,1.0294117647058825,Orthodox,49.0,0.0
Patrick Williams,8,6,0,14.0,0.5714285714285714,172.72,185.42000000000002,1.073529411764706,Orthodox,51.0,41.0
Antoni Hardonk,8,6,0,14.0,0.5714285714285714,193.04,198.12,1.0263157894736843,Orthodox,61.0,0.0
Marco Beltran,8,6,0,14.0,0.5714285714285714,172.72,175.26,1.0147058823529411,Orthodox,37.0,50.0
Hector Aldana,4,3,0,7.0,0.5714285714285714,180.34,182.88,1.0140845070422535,Orthodox,38.0,100.0
Niko Price,16,10,0,28.0,0.5714285714285714,182.88,193.04,1.0555555555555556,Orthodox,43.0,28.0
Jamie Moyle,4,3,0,7.0,0.5714285714285714,154.94,165.1,1.0655737704918034,Orthodox,51.0,21.0
Jeremy Stephens,28,20,0,49.0,0.5714285714285714,175.26,180.34,1.028985507246377,Orthodox,40.0,38.0
Michael Johnson,25,19,0,44.0,0.5681818181818182,177.8,185.42000000000002,1.042857142857143,Southpaw,39.0,38.0
Kevin Croom,21,15,0,37.0,0.5675675675675675,180.34,185.42000000000002,1.028169014084507,Orthodox,34.0,5.0
Alex Caceres,21,15,0,37.0,0.5675675675675675,177.8,185.42000000000002,1.042857142857143,Southpaw,49.0,68.0
Andrei Arlovski,34,24,0,60.0,0.5666666666666667,190.5,195.58,1.0266666666666668,Orthodox,45.0,35.0
Keith Jardine,17,11,2,30.0,0.5666666666666667,187.96,193.04,1.027027027027027,Orthodox,36.0,45.0
Jake Collier,13,10,0,23.0,0.5652173913043478,190.5,198.12,1.04,Orthodox,44.0,33.0
Montana De La Rosa,13,9,1,23.0,0.5652173913043478,170.18,172.72,1.0149253731343284,Orthodox,37.0,33.0
KJ Noons,13,9,0,23.0,0.5652173913043478,177.8,177.8,1.0,Orthodox,35.0,20.0
Mike Kyle,22,14,1,39.0,0.5641025641025641,193.04,195.58,1.0131578947368423,Orthodox,51.0,62.0
Maurice Greene,9,7,0,16.0,0.5625,200.66,203.2,1.0126582278481013,Orthodox,45.0,0.0
Jordan Williams,9,6,0,16.0,0.5625,185.42,190.5,1.0273972602739727,Southpaw,50.0,50.0
Cynthia Calvillo,9,6,1,16.0,0.5625,162.56,162.56,1.0,Orthodox,38.0,44.0
Ike Villanueva,18,14,0,32.0,0.5625,185.42,185.42000000000002,1.0000000000000002,Orthodox,38.0,50.0
Kamal Shalorus,9,5,2,16.0,0.5625,172.72,172.72,1.0,Orthodox,32.0,50.0
Emil Meek,9,5,1,16.0,0.5625,180.34,187.96,1.0422535211267605,Switch,39.0,33.0
Victoria Leonardo,9,7,0,16.0,0.5625,165.1,162.56,0.9846153846153847,Orthodox,38.0,27.0
Nate Mohr,9,7,0,16.0,0.5625,175.26,182.88,1.0434782608695652,Orthodox,41.0,50.0
Leonard Garcia,18,13,1,32.0,0.5625,177.8,172.72,0.9714285714285713,Orthodox,24.0,26.0
Kendall Grove,23,17,0,41.0,0.5609756097560976,198.12,200.66,1.0128205128205128,Orthodox,41.0,45.0
Thomas Gifford,14,9,0,25.0,0.56,185.42,190.5,1.0273972602739727,Orthodox,37.0,33.0
Brock Lesnar,5,3,0,9.0,0.5555555555555556,190.5,205.74,1.08,Orthodox,72.0,55.0
Mayra Bueno Silva,10,6,1,18.0,0.5555555555555556,167.64,167.64000000000001,1.0000000000000002,Orthodox,56.0,23.0
Lina Lansberg,10,8,0,18.0,0.5555555555555556,170.18,165.1,0.9701492537313432,Orthodox,55.0,27.0
Scott Jorgensen,15,12,0,27.0,0.5555555555555556,165.1,167.64000000000001,1.0153846153846156,Orthodox,40.0,45.0
Irina Alekseeva,5,4,0,9.0,0.5555555555555556,172.72,170.18,0.9852941176470589,Orthodox,38.0,20.0
Juliana Miller,5,4,0,9.0,0.5555555555555556,170.18,167.64000000000001,0.9850746268656717,Orthodox,39.0,29.0
Rob MacDonald,5,4,0,9.0,0.5555555555555556,190.5,198.12,1.04,Orthodox,50.0,80.0
Jessica Eye,15,11,0,27.0,0.5555555555555556,167.64,167.64000000000001,1.0000000000000002,Orthodox,37.0,40.0
Leslie Smith,10,7,1,18.0,0.5555555555555556,175.26,167.64000000000001,0.9565217391304349,Orthodox,40.0,0.0
Peter Petties,5,3,0,9.0,0.5555555555555556,180.34,182.88,1.0140845070422535,Southpaw,29.0,0.0
Issei Tamura,10,8,0,18.0,0.5555555555555556,165.1,160.02,0.9692307692307693,Orthodox,53.0,25.0
Guido Cannetti,10,8,0,18.0,0.5555555555555556,167.64,172.72,1.0303030303030303,Southpaw,55.0,55.0
Ryan Benoit,10,8,0,18.0,0.5555555555555556,165.1,172.72,1.0461538461538462,Orthodox,39.0,22.0
Nam Phan,21,17,0,38.0,0.5526315789473685,167.64,177.8,1.0606060606060608,Orthodox,37.0,18.0
Anthony Njokuani,16,12,0,29.0,0.5517241379310345,185.42,190.5,1.0273972602739727,Orthodox,46.0,45.0
Neil Seery,16,13,0,29.0,0.5517241379310345,162.56,162.56,1.0,Orthodox,41.0,27.0
Che Mills,16,10,0,29.0,0.5517241379310345,185.42,193.04,1.0410958904109588,Orthodox,52.0,66.0
Angela Magana,11,9,0,20.0,0.55,154.94,165.1,1.0655737704918034,Orthodox,28.0,25.0
Charlie Ontiveros,11,9,0,20.0,0.55,187.96,187.96,1.0,Switch,41.0,0.0
Phillipe Nover,11,8,1,20.0,0.55,175.26,182.88,1.0434782608695652,Orthodox,35.0,28.0
Rory Singer,11,9,0,20.0,0.55,187.96,195.58,1.0405405405405406,Orthodox,39.0,25.0
Gian Villante,17,14,0,31.0,0.5483870967741935,190.5,193.04,1.0133333333333332,Orthodox,44.0,23.0
Akihiro Gono,35,21,8,64.0,0.546875,170.18,172.72,1.0149253731343284,Switch,48.0,84.0
Maximo Blanco,12,8,1,22.0,0.5454545454545454,172.72,180.34,1.0441176470588236,Orthodox,44.0,36.0
Amir Sadollah,6,5,0,11.0,0.5454545454545454,177.8,190.5,1.0714285714285714,Orthodox,46.0,27.0
Darren Stewart,12,8,0,22.0,0.5454545454545454,182.88,187.96,1.027777777777778,Orthodox,45.0,45.0
Jared Vanderaa,12,10,0,22.0,0.5454545454545454,193.04,203.2,1.0526315789473684,Orthodox,44.0,50.0
Brad Blackburn,18,13,1,33.0,0.5454545454545454,177.8,185.42000000000002,1.042857142857143,Orthodox,35.0,50.0
Gloria de Paula,6,5,0,11.0,0.5454545454545454,165.1,170.18,1.0307692307692309,Orthodox,53.0,37.0
Maia Stevenson,6,5,0,11.0,0.5454545454545454,162.56,157.48,0.9687499999999999,Orthodox,54.0,100.0
John Albert,6,5,0,11.0,0.5454545454545454,172.72,172.72,1.0,Orthodox,49.0,0.0
Junior Tafa,6,5,0,11.0,0.5454545454545454,190.5,190.5,1.0,Orthodox,51.0,0.0
Micheal Gillmore,6,5,0,11.0,0.5454545454545454,180.34,182.88,1.0140845070422535,Orthodox,57.0,0.0
Ramona Pascual,6,5,0,11.0,0.5454545454545454,170.18,167.64000000000001,0.9850746268656717,Southpaw,57.0,19.0
Roxanne Modafferi,25,21,0,46.0,0.5434782608695652,170.18,175.26,1.0298507462686566,Orthodox,30.0,23.0
Jamie Pickett,13,11,0,24.0,0.5416666666666666,187.96,203.2,1.081081081081081,Orthodox,47.0,40.0
Andrea Lee,13,11,0,24.0,0.5416666666666666,167.64,175.26,1.0454545454545454,Orthodox,45.0,52.0
Walt Harris,13,10,0,24.0,0.5416666666666666,195.58,195.58,1.0,Southpaw,39.0,28.0
Ode Osbourne,13,10,0,24.0,0.5416666666666666,170.18,185.42000000000002,1.0895522388059702,Southpaw,40.0,29.0
Trevin Jones,13,10,0,24.0,0.5416666666666666,170.18,177.8,1.0447761194029852,Southpaw,37.0,15.0
Ross Pearson,20,16,0,37.0,0.5405405405405406,172.72,175.26,1.0147058823529411,Orthodox,40.0,35.0
Greg Hardy,7,5,0,13.0,0.5384615384615384,195.58,203.2,1.0389610389610389,Orthodox,50.0,33.0
Heather Clark,7,6,0,13.0,0.5384615384615384,167.64,162.56,0.9696969696969698,Orthodox,49.0,4.0
Justin Tafa,7,5,0,13.0,0.5384615384615384,182.88,187.96,1.027777777777778,Southpaw,54.0,0.0
Steve Cantwell,7,6,0,13.0,0.5384615384615384,187.96,190.5,1.0135135135135134,Orthodox,34.0,30.0
Evangelista Santos,21,18,0,39.0,0.5384615384615384,177.8,193.04,1.0857142857142856,Orthodox,36.0,100.0
Gina Mazany,7,6,0,13.0,0.5384615384615384,167.64,172.72,1.0303030303030303,Southpaw,50.0,52.0
Kay Hansen,7,6,0,13.0,0.5384615384615384,157.48,160.02,1.0161290322580647,Orthodox,50.0,22.0
Harry Hunsucker,7,6,0,13.0,0.5384615384615384,187.96,190.5,1.0135135135135134,Orthodox,52.0,0.0
Dong Hyun Ma,16,11,3,30.0,0.5333333333333333,180.34,177.8,0.9859154929577465,Orthodox,41.0,53.0
Stephanie Frausto,8,7,0,15.0,0.5333333333333333,157.48,154.94,0.9838709677419355,Orthodox,21.0,0.0
Marco Polo Reyes,8,7,0,15.0,0.5333333333333333,180.34,180.34,1.0,Orthodox,37.0,0.0
Pat Barry,8,7,0,15.0,0.5333333333333333,180.34,187.96,1.0422535211267605,Orthodox,52.0,0.0
Sijara Eubanks,8,7,0,15.0,0.5333333333333333,162.56,170.18,1.046875,Orthodox,43.0,44.0
Michihiro Omigawa,17,14,1,32.0,0.53125,167.64,172.72,1.0303030303030303,Orthodox,39.0,36.0
Joey Beltran,17,14,0,32.0,0.53125,185.42,190.5,1.0273972602739727,Orthodox,36.0,18.0
Angela Hill,18,16,0,34.0,0.5294117647058824,160.02,162.56,1.0158730158730158,Orthodox,50.0,30.0
Marvin Eastman,18,15,1,34.0,0.5294117647058824,175.26,185.42000000000002,1.0579710144927537,Orthodox,35.0,33.0
Seth Dikun,9,8,0,17.0,0.5294117647058824,177.8,175.26,0.9857142857142857,Orthodox,26.0,0.0
Teruto Ishihara,10,7,2,19.0,0.5263157894736842,170.18,175.26,1.0298507462686566,Southpaw,44.0,16.0
Don'Tale Mayes,11,9,0,21.0,0.5238095238095238,198.12,205.74,1.0384615384615385,Orthodox,43.0,38.0
Cody Brundage,11,8,1,21.0,0.5238095238095238,182.88,182.88,1.0,Orthodox,50.0,44.0
Jinh Yu Frey,11,10,0,21.0,0.5238095238095238,160.02,165.1,1.0317460317460316,Southpaw,43.0,36.0
Jessica-Rose Clark,11,9,0,21.0,0.5238095238095238,165.1,162.56,0.9846153846153847,Orthodox,51.0,42.0
Mara Romero Borella,12,9,0,23.0,0.5217391304347826,167.64,175.26,1.0454545454545454,Orthodox,37.0,44.0
Dustin Pague,12,11,0,23.0,0.5217391304347826,175.26,187.96,1.0724637681159421,Orthodox,53.0,44.0
George Roop,15,13,1,29.0,0.5172413793103449,185.42,182.88,0.9863013698630138,Orthodox,34.0,57.0
Akitoshi Tamura,21,18,2,41.0,0.5121951219512195,175.26,177.8,1.0144927536231885,Orthodox,43.0,0.0
Zarah Fairn,6,6,0,12.0,0.5,172.72,182.88,1.0588235294117647,Orthodox,31.0,0.0
Hu Yaozong,3,3,0,6.0,0.5,190.5,182.88,0.96,Orthodox,48.0,0.0
Martin Sano,4,3,1,8.0,0.5,180.34,190.5,1.056338028169014,Orthodox,33.0,0.0
Matt Arroyo,3,3,0,6.0,0.5,177.8,182.88,1.0285714285714285,Orthodox,47.0,36.0
Alex Chambers,5,5,0,10.0,0.5,160.02,160.02,1.0,Southpaw,54.0,41.0
Blas Avena,8,7,0,16.0,0.5,182.88,187.96,1.027777777777778,Orthodox,47.0,80.0
Ashlee Evans-Smith,6,6,0,12.0,0.5,172.72,170.18,0.9852941176470589,Orthodox,34.0,22.0
Marcus Brimage,7,7,0,14.0,0.5,162.56,180.34,1.109375,Southpaw,35.0,100.0
Zarrukh Adashev,4,4,0,8.0,0.5,165.1,165.1,1.0,Southpaw,40.0,0.0
Guangyou Ning,5,4,1,10.0,0.5,162.56,162.56,1.0,Southpaw,41.0,50.0
Jodie Esquibel,6,6,0,12.0,0.5,154.94,162.56,1.0491803278688525,Orthodox,31.0,21.0
DaMarques Johnson,15,15,0,30.0,0.5,185.42,190.5,1.0273972602739727,Orthodox,37.0,55.0
Cortney Casey,10,10,0,20.0,0.5,170.18,170.18,1.0,Orthodox,39.0,31.0
Lukasz Brzeski,9,7,1,18.0,0.5,190.5,198.12,1.04,Orthodox,50.0,33.0
Mostapha Al-Turk,6,6,0,12.0,0.5,187.96,195.58,1.0405405405405406,Orthodox,19.0,0.0
Ji Yeon Kim,9,7,2,18.0,0.5,170.18,182.88,1.0746268656716418,Orthodox,36.0,0.0
Rameau Thierry Sokoudjou,18,18,0,36.0,0.5,177.8,198.12,1.1142857142857143,Orthodox,45.0,47.0
Vik Grujic,6,6,0,12.0,0.5,180.34,185.42000000000002,1.028169014084507,Orthodox,48.0,33.0
Kevin Casey,9,5,2,18.0,0.5,180.34,195.58,1.0845070422535212,Southpaw,53.0,22.0
Mickey Gall,7,7,0,14.0,0.5,187.96,187.96,1.0,Switch,49.0,32.0
Vaughan Lee,14,13,1,28.0,0.5,167.64,167.64000000000001,1.0000000000000002,Orthodox,47.0,33.0
Blood Diamond,3,3,0,6.0,0.5,180.34,193.04,1.0704225352112675,Switch,55.0,0.0
Marcos Mariano,6,6,0,12.0,0.5,185.42,193.04,1.0410958904109588,Switch,27.0,0.0
Luke Cummo,6,6,0,12.0,0.5,182.88,187.96,1.027777777777778,Orthodox,43.0,55.0
Elizabeth Phillips,6,6,0,12.0,0.5,167.64,165.1,0.9848484848484849,Orthodox,33.0,25.0
Marion Reneau,9,8,1,18.0,0.5,167.64,172.72,1.0303030303030303,Orthodox,41.0,63.0
James McSweeney,15,15,0,30.0,0.5,193.04,195.58,1.0131578947368423,Switch,55.0,33.0
Rolando Dy,9,7,1,18.0,0.5,172.72,175.26,1.0147058823529411,Orthodox,37.0,20.0
BJ Penn,16,14,2,32.0,0.5,175.26,177.8,1.0144927536231885,Orthodox,48.0,55.0
Viacheslav Borshchev,8,7,1,16.0,0.5,180.34,175.26,0.9718309859154929,Orthodox,50.0,0.0
Houston Alexander,17,15,1,35.0,0.4857142857142857,182.88,182.88,1.0,Orthodox,54.0,57.0
Julija Stoliarenko,11,10,2,23.0,0.4782608695652174,170.18,167.64000000000001,0.9850746268656717,Orthodox,38.0,20.0
Denis Tiuliulin,10,10,0,21.0,0.47619047619047616,185.42,195.58,1.0547945205479454,Orthodox,41.0,42.0
Ashley Yoder,8,9,0,17.0,0.47058823529411764,170.18,175.26,1.0298507462686566,Southpaw,39.0,27.0
Christina Marks,8,9,0,17.0,0.47058823529411764,170.18,175.26,1.0298507462686566,Orthodox,58.0,100.0
Bec Rawlings,7,8,0,15.0,0.4666666666666667,167.64,162.56,0.9696969696969698,Orthodox,42.0,40.0
Istela Nunes,6,6,0,13.0,0.46153846153846156,162.56,167.64000000000001,1.03125,Orthodox,47.0,0.0
Randa Markos,11,12,1,24.0,0.4583333333333333,162.56,160.02,0.984375,Orthodox,43.0,28.0
Phil Baroni,15,18,0,33.0,0.45454545454545453,175.26,182.88,1.0434782608695652,Orthodox,45.0,47.0
Mark Hunt,13,14,1,29.0,0.4482758620689655,177.8,182.88,1.0285714285714285,Orthodox,43.0,55.0
Kailin Curran,4,5,0,9.0,0.4444444444444444,162.56,165.1,1.015625,Orthodox,43.0,57.0
Ariel Beck,4,5,0,9.0,0.4444444444444444,167.64,167.64000000000001,1.0000000000000002,Southpaw,34.0,0.0
Manny Tapia,12,14,1,27.0,0.4444444444444444,165.1,170.18,1.0307692307692309,Orthodox,21.0,40.0
Shana Dobson,4,5,0,9.0,0.4444444444444444,167.64,175.26,1.0454545454545454,Orthodox,37.0,50.0
Emily Whitmire,4,5,0,9.0,0.4444444444444444,165.1,160.02,0.9692307692307693,Orthodox,31.0,66.0
Artem Lobov,13,15,1,30.0,0.43333333333333335,175.26,165.1,0.9420289855072463,Southpaw,41.0,25.0
Sarah Moras,6,8,0,14.0,0.42857142857142855,170.18,170.18,1.0,Orthodox,34.0,21.0
Melinda Fabian,4,4,2,10.0,0.4,167.64,167.64000000000001,1.0000000000000002,Orthodox,41.0,0.0
Corey Hill,6,9,0,15.0,0.4,193.04,203.2,1.0526315789473684,Orthodox,46.0,80.0
Rachael Ostovich,4,6,0,10.0,0.4,160.02,157.48,0.984126984126984,Orthodox,43.0,83.0
Amanda Cooper,3,5,0,8.0,0.375,160.02,162.56,1.0158730158730158,Switch,44.0,38.0
Elvis Sinosic,7,11,2,20.0,0.35,190.5,195.58,1.0266666666666668,Orthodox,37.0,0.0
Yao Zhikui,2,4,0,6.0,0.3333333333333333,165.1,162.56,0.9846153846153847,Orthodox,21.0,16.0
Jessamyn Duke,3,5,0,9.0,0.3333333333333333,180.34,185.42000000000002,1.028169014084507,Orthodox,53.0,36.0
